# Publication.DOI: https://doi.org/10.20383/103.01329
# Publication.authors: Peter Blanchard, Miranda Vu, Joel Reid, Erika Bergen, Jeff Warner
# Publication.affiliation: Canadian Light Source
# CLS Data Acquisition
# Spectrum.license: CC0-4.0
# Thu Sep  2 01:41:04 2010
#(2) BL1606-ID1:mcs:background BL1606-ID1:mcs:background BL1606-ID-1:Energy:0 PSL16062I1005:gap:mm PSL16062I1006:gap:mm PSL16062I1021:gap PSL16062I1022:gap Amp1606-2-I10-01:gain:fbk Amp1606-2-I10-02:gain:fbk Amp1606-2-I10-03:gain:fbk Amp1606-2-I10-04:gain:fbk
#(1) Event-ID BL1606-ID-1:Energy MONO16061I1001:Energy:fbk MONO16061I1001:Energy:sp BL1606-ID1:mcs03:fbk BL1606-ID1:mcs04:fbk BL1606-ID1:mcs05:fbk BL1606-ID1:mcs06:fbk BL1606-ID-1:k BL1606-ID1:mcs:delay PCT1402-01:mA:fbk
#(2) "$(Background)[0]" "$(Background)[1-4]" "Energy Base" "$(XAFS_Slits_V)" "$(XAFS_Slits_H)" "$(XAFS_JJSlits_V)" "$(XAFS_JJSlits_H)" "$(XAFS_Amp1)" "$(XAFS_Amp2)" "$(XAFS_Amp3)" "$(XAFS_Amp4)"
#(1) Event-ID "BL1606-ID-1 Energy Setting" "$(EnergyFeedback)" "$(EnergyAchieved)" "Idiode" "I0" "I1" "I2" "$(kName)" "Delay between scans" "PCT for SR1"
# Background counts time=6.79039e-313(x .1 microseconds), 0, 0, 0, 0, 17166, 5.5, 18, 1.5, 3, 1e+09, 1e+06, 500000, 5e+07
1, 17174, 17174, 17174, 16491, 150149, 23306, 77691, 1.44905, 1000, 186.488
1, 17174.5, 17174.5, 17174.5, 16476, 150163, 23502, 78247, 1.49364, 1000, 186.483
1, 17175, 17175, 17175, 16479, 150027, 23688, 78793, 1.53695, 1000, 186.478
1, 17175.5, 17175.5, 17175.5, 16533, 150016, 23902, 79420, 1.57906, 1000, 186.476
1, 17176, 17176, 17176, 16494, 149974, 24109, 80025, 1.62008, 1000, 186.471
1, 17176.5, 17176.5, 17176.5, 16481, 149938, 24297, 80564, 1.66009, 1000, 186.467
1, 17177, 17177, 17177, 16510, 149887, 24471, 81092, 1.69916, 1000, 186.461
1, 17177.5, 17177.5, 17177.5, 16472, 149849, 24629, 81538, 1.73735, 1000, 186.456
1, 17178, 17178, 17178, 16520, 149798, 24771, 81955, 1.77471, 1000, 186.455
1, 17178.5, 17178.5, 17178.5, 16542, 149750, 24891, 82308, 1.81131, 1000, 186.449
1, 17179, 17179, 17179, 16439, 149716, 25004, 82636, 1.84718, 1000, 186.447
1, 17179.5, 17179.5, 17179.5, 16448, 149667, 25094, 82897, 1.88237, 1000, 186.441
1, 17180, 17180, 17180, 16503, 149647, 25180, 83149, 1.91691, 1000, 186.435
1, 17180.5, 17180.5, 17180.5, 16495, 149617, 25247, 83341, 1.95084, 1000, 186.434
1, 17181, 17181, 17181, 16446, 149663, 25332, 83567, 1.98419, 1000, 186.428
1, 17181.5, 17181.5, 17181.5, 16443, 149606, 25398, 83777, 2.01699, 1000, 186.425
1, 17182, 17182, 17182, 16466, 149606, 25476, 84009, 2.04926, 1000, 186.421
1, 17182.5, 17182.5, 17182.5, 16468, 149710, 25568, 84275, 2.08104, 1000, 186.416
1, 17183, 17183, 17183, 16488, 149753, 25655, 84534, 2.11233, 1000, 186.414
1, 17183.5, 17183.5, 17183.5, 16466, 149778, 25747, 84802, 2.14317, 1000, 186.408
1, 17184, 17184, 17184, 16510, 149754, 25833, 85060, 2.17357, 1000, 186.405
1, 17184.5, 17184.5, 17184.5, 16426, 149680, 25917, 85293, 2.20355, 1000, 186.399
1, 17185, 17185, 17185, 16478, 149706, 26019, 85608, 2.23313, 1000, 186.395
1, 17185.5, 17185.5, 17185.5, 16535, 149729, 26135, 85946, 2.26232, 1000, 186.394
1, 17186, 17186, 17186, 16492, 149902, 26278, 86362, 2.29114, 1000, 186.388
1, 17186.5, 17186.5, 17186.5, 16482, 149783, 26369, 86644, 2.31961, 1000, 186.385
1, 17187, 17187, 17187, 16496, 149675, 26474, 86931, 2.34772, 1000, 186.379
1, 17187.5, 17187.5, 17187.5, 16468, 149529, 26572, 87223, 2.37551, 1000, 186.373
1, 17188, 17188, 17188, 16519, 149452, 26681, 87526, 2.40297, 1000, 186.371
1, 17188.5, 17188.5, 17188.5, 16436, 149477, 26810, 87935, 2.43013, 1000, 186.366
1, 17189, 17189, 17189, 16430, 149412, 26920, 88244, 2.45698, 1000, 186.363
1, 17189.5, 17189.5, 17189.5, 16397, 149416, 27045, 88627, 2.48354, 1000, 186.357
1, 17190, 17190, 17190, 16424, 149441, 27172, 89004, 2.50982, 1000, 186.353
1, 17190.5, 17190.5, 17190.5, 16483, 149312, 27273, 89283, 2.53583, 1000, 186.35
1, 17191, 17191, 17191, 16521, 149329, 27372, 89570, 2.56158, 1000, 186.345
1, 17191.5, 17191.5, 17191.5, 16433, 149240, 27459, 89848, 2.58707, 1000, 186.342
1, 17192, 17192, 17192, 16459, 149229, 27566, 90153, 2.61231, 1000, 186.337
1, 17192.5, 17192.5, 17192.5, 16397, 149168, 27653, 90401, 2.63731, 1000, 186.332
1, 17193, 17193, 17193, 16485, 149101, 27726, 90629, 2.66207, 1000, 186.329
1, 17193.5, 17193.5, 17193.5, 16469, 149135, 27822, 90908, 2.68661, 1000, 186.324
1, 17194, 17194, 17194, 16447, 149014, 27875, 91050, 2.71092, 1000, 186.319
1, 17194.5, 17194.5, 17194.5, 16368, 149049, 27948, 91269, 2.73502, 1000, 186.317
1, 17195, 17195, 17195, 16528, 149322, 28065, 91619, 2.7589, 1000, 186.311
1, 17195.5, 17195.5, 17195.5, 16418, 149141, 28081, 91652, 2.78259, 1000, 186.31
1, 17196, 17196, 17196, 16467, 149146, 28127, 91792, 2.80607, 1000, 186.304
1, 17196.5, 17196.5, 17196.5, 16438, 149382, 28206, 92037, 2.82935, 1000, 186.3
1, 17197, 17197, 17197, 16455, 149234, 28209, 92046, 2.85245, 1000, 186.297
1, 17197.5, 17197.5, 17197.5, 16496, 149260, 28239, 92137, 2.87536, 1000, 186.293
1, 17198, 17198, 17198, 16378, 149067, 28226, 92101, 2.89809, 1000, 186.29
1, 17198.5, 17198.5, 17198.5, 16421, 149024, 28232, 92118, 2.92065, 1000, 186.284
1, 17199, 17199, 17199, 16464, 148998, 28230, 92116, 2.94303, 1000, 186.281
1, 17199.5, 17199.5, 17199.5, 16458, 149223, 28270, 92231, 2.96524, 1000, 186.277
1, 17200, 17200, 17200, 16492, 149184, 28253, 92193, 2.98729, 1000, 186.271
1, 17200.5, 17200.5, 17200.5, 16506, 149173, 28246, 92166, 3.00917, 1000, 186.268
1, 17201, 17201, 17201, 16411, 148907, 28193, 92028, 3.0309, 1000, 186.263
1, 17201.5, 17201.5, 17201.5, 16430, 148916, 28182, 91985, 3.05247, 1000, 186.258
1, 17202, 17202, 17202, 16409, 148872, 28161, 91936, 3.07389, 1000, 186.255
1, 17202.5, 17202.5, 17202.5, 16378, 148890, 28144, 91904, 3.09517, 1000, 186.25
1, 17203, 17203, 17203, 16436, 148866, 28125, 91849, 3.11629, 1000, 186.248
1, 17203.5, 17203.5, 17203.5, 16420, 148834, 28101, 91793, 3.13728, 1000, 186.243
1, 17204, 17204, 17204, 16422, 148971, 28115, 91829, 3.15812, 1000, 186.237
1, 17204.5, 17204.5, 17204.5, 16389, 148957, 28098, 91760, 3.17883, 1000, 186.235
1, 17205, 17205, 17205, 16366, 148941, 28081, 91721, 3.19941, 1000, 186.229
1, 17205.5, 17205.5, 17205.5, 16370, 148841, 28043, 91611, 3.21985, 1000, 186.228
1, 17206, 17206, 17206, 16449, 148887, 28039, 91620, 3.24017, 1000, 186.224
1, 17206.5, 17206.5, 17206.5, 16418, 148858, 28028, 91600, 3.26036, 1000, 186.219
1, 17207, 17207, 17207, 16376, 148669, 27998, 91491, 3.28042, 1000, 186.215
1, 17207.5, 17207.5, 17207.5, 16382, 148528, 27982, 91453, 3.30036, 1000, 186.209
1, 17208, 17208, 17208, 16387, 148525, 27992, 91476, 3.32018, 1000, 186.206
1, 17208.5, 17208.5, 17208.5, 16383, 148598, 28018, 91555, 3.33989, 1000, 186.203
1, 17209, 17209, 17209, 16373, 148620, 28036, 91620, 3.35948, 1000, 186.197
1, 17209.5, 17209.5, 17209.5, 16435, 148557, 28043, 91641, 3.37895, 1000, 186.194
1, 17210, 17210, 17210, 16394, 148548, 28072, 91717, 3.39832, 1000, 186.189
1, 17210.5, 17210.5, 17210.5, 16395, 148703, 28130, 91889, 3.41757, 1000, 186.186
1, 17211, 17211, 17211, 16389, 148723, 28173, 92049, 3.43672, 1000, 186.181
1, 17211.5, 17211.5, 17211.5, 16359, 148703, 28214, 92156, 3.45576, 1000, 186.175
1, 17212, 17212, 17212, 16359, 148685, 28260, 92283, 3.47469, 1000, 186.172
1, 17212.5, 17212.5, 17212.5, 16406, 148685, 28312, 92442, 3.49353, 1000, 186.167
1, 17213, 17213, 17213, 16367, 148641, 28354, 92563, 3.51226, 1000, 186.165
1, 17213.5, 17213.5, 17213.5, 16323, 148473, 28381, 92636, 3.53089, 1000, 186.159
1, 17214, 17214, 17214, 16430, 148483, 28446, 92829, 3.54943, 1000, 186.155
1, 17214.5, 17214.5, 17214.5, 16386, 148522, 28510, 93026, 3.56786, 1000, 186.152
1, 17215, 17215, 17215, 16350, 148656, 28580, 93229, 3.58621, 1000, 186.147
1, 17215.5, 17215.5, 17215.5, 16407, 148656, 28645, 93401, 3.60446, 1000, 186.145
1, 17216, 17216, 17216, 16411, 148623, 28701, 93585, 3.62262, 1000, 186.138
1, 17217, 17217, 17217, 16393, 148593, 28821, 93951, 3.65866, 1000, 186.133
1, 17218, 17218, 17218, 16433, 148511, 28925, 94262, 3.69436, 1000, 186.131
1, 17219, 17219, 17219, 16360, 148413, 29022, 94560, 3.72971, 1000, 186.125
1, 17220, 17220, 17220, 16401, 148418, 29132, 94858, 3.76473, 1000, 186.12
1, 17221, 17221, 17221, 16441, 148379, 29216, 95119, 3.79943, 1000, 186.118
1, 17222, 17222, 17222, 16413, 148297, 29281, 95315, 3.83382, 1000, 186.114
1, 17223, 17223, 17223, 16370, 148094, 29323, 95446, 3.8679, 1000, 186.108
1, 17224, 17224, 17224, 16339, 148045, 29373, 95604, 3.90168, 1000, 186.103
1, 17225, 17225, 17225, 16357, 148113, 29438, 95799, 3.93517, 1000, 186.1
1, 17226, 17226, 17226, 16364, 147998, 29445, 95822, 3.96838, 1000, 186.095
1, 17227, 17227, 17227, 16263, 147953, 29452, 95849, 4.00131, 1000, 186.091
1, 17228, 17228, 17228, 16355, 147937, 29474, 95936, 4.03398, 1000, 186.088
1, 17229, 17229, 17229, 16397, 147919, 29481, 95951, 4.06638, 1000, 186.083
1, 17230, 17230, 17230, 16345, 147852, 29467, 95920, 4.09852, 1000, 186.077
1, 17231, 17231, 17231, 16346, 147841, 29457, 95872, 4.13042, 1000, 186.072
1, 17232, 17232, 17232, 16290, 147827, 29438, 95831, 4.16207, 1000, 186.07
1, 17233, 17233, 17233, 16311, 147740, 29404, 95740, 4.19348, 1000, 186.064
1, 17234, 17234, 17234, 16334, 147634, 29363, 95630, 4.22466, 1000, 186.06
1, 17235, 17235, 17235, 16297, 147644, 29347, 95579, 4.25561, 1000, 186.057
1, 17236, 17236, 17236, 16318, 147666, 29330, 95528, 4.28634, 1000, 186.051
1, 17237, 17237, 17237, 16322, 147689, 29309, 95477, 4.31685, 1000, 186.047
1, 17238, 17238, 17238, 16325, 147617, 29267, 95361, 4.34714, 1000, 186.044
1, 17239, 17239, 17239, 16287, 147619, 29239, 95281, 4.37723, 1000, 186.039
1, 17240, 17240, 17240, 16299, 147524, 29198, 95160, 4.4071, 1000, 186.033
1, 17241, 17241, 17241, 16296, 147558, 29175, 95098, 4.43678, 1000, 186.027
1, 17242, 17242, 17242, 16330, 147449, 29121, 94952, 4.46626, 1000, 186.025
1, 17243, 17243, 17243, 16348, 147420, 29082, 94843, 4.49555, 1000, 186.02
1, 17244, 17244, 17244, 16297, 147326, 29030, 94688, 4.52465, 1000, 186.014
1, 17245, 17245, 17245, 16232, 147336, 28998, 94605, 4.55356, 1000, 186.011
1, 17246, 17246, 17246, 16306, 147327, 28954, 94480, 4.58229, 1000, 186.008
1, 17247, 17247, 17247, 16305, 147302, 28907, 94362, 4.61084, 1000, 186.003
1, 17248, 17248, 17248, 16273, 147235, 28850, 94188, 4.63921, 1000, 186
1, 17249, 17249, 17249, 16240, 147053, 28776, 93980, 4.66742, 1000, 185.994
1, 17250, 17250, 17250, 16268, 147046, 28734, 93852, 4.69545, 1000, 185.989
1, 17251, 17251, 17251, 16229, 146951, 28666, 93661, 4.72332, 1000, 185.987
1, 17252, 17252, 17252, 16214, 146981, 28624, 93534, 4.75102, 1000, 185.982
